LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2008
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"500220 Bonito";1;-;-;-;-;-;-;-;-;1;-;-;2
"500260 Camapuã";-;-;-;-;-;-;-;-;1;-;-;-;1
"500270 Campo Grande";-;-;-;-;1;1;-;-;-;-;-;1;3
"500310 Corguinho";1;-;-;-;-;-;-;-;-;-;-;1;2
"500325 Costa Rica";-;-;-;-;-;-;-;-;1;1;-;-;2
"500330 Coxim";-;-;-;1;-;-;-;-;1;-;-;-;2
"500345 Deodápolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"500370 Dourados";-;-;-;2;-;-;-;-;-;-;-;-;2
"500375 Eldorado";-;-;-;-;1;1;1;-;-;-;-;-;3
"500390 Figueirão";-;-;-;-;1;-;-;-;-;-;-;-;1
"500410 Guia Lopes da Laguna";-;-;-;-;-;-;-;-;-;-;1;-;1
"500460 Itaquiraí";-;-;-;-;-;1;-;1;1;2;-;-;5
"500470 Ivinhema";1;-;-;-;-;-;1;-;-;-;-;-;2
"500480 Japorã";-;-;-;-;-;-;1;-;-;-;-;-;1
"500500 Jardim";-;-;-;-;-;1;1;-;1;-;-;-;3
"500540 Maracaju";-;-;-;-;-;-;1;-;1;1;1;-;4
"500560 Miranda";1;2;-;-;-;-;-;-;-;-;-;-;3
"500568 Mundo Novo";1;-;-;-;-;-;-;1;-;-;-;-;2
"500570 Naviraí";1;2;-;-;-;1;3;1;-;-;1;4;13
"500580 Nioaque";-;-;-;-;1;-;-;-;-;-;-;-;1
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;1;-;-;1;-;-;2
"500630 Paranaíba";1;-;-;-;-;-;-;-;-;-;-;-;1
"500640 Pedro Gomes";1;1;-;3;1;2;2;1;2;2;-;1;16
"500720 Rio Brilhante";-;1;1;-;-;-;-;1;-;-;-;-;3
"500730 Rio Negro";1;-;-;-;-;-;-;-;1;-;-;-;2
"500740 Rio Verde de Mato Grosso";2;-;-;-;-;-;-;-;-;-;1;1;4
"500770 Sete Quedas";-;-;-;1;-;-;1;-;1;-;-;-;3
"500790 Sidrolândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"500793 Sonora";-;-;-;-;-;-;1;-;1;1;-;-;3
"500795 Tacuru";-;-;-;-;1;-;-;-;1;1;-;-;3
"500800 Terenos";-;-;-;-;1;-;-;1;-;-;-;-;2
"500830 Três Lagoas";-;-;-;-;-;1;-;-;-;1;-;-;2
"510010 Acorizal";-;-;-;1;-;-;-;-;1;-;-;1;3
"510020 Água Boa";-;-;-;-;2;1;4;-;4;1;-;2;14
"510025 Alta Floresta";1;4;3;-;2;1;6;-;1;2;-;1;21
"510030 Alto Araguaia";-;1;-;-;-;-;1;3;1;-;1;-;7
"510035 Alto Boa Vista";-;-;-;-;-;1;2;-;1;-;1;1;6
"510050 Alto Paraguai";1;3;1;-;-;1;-;1;-;-;-;3;10
"510080 Apiacás";2;1;-;-;-;2;-;3;1;1;-;-;10
"510100 Araguaiana";-;-;-;-;-;-;-;-;-;-;-;1;1
"510120 Araguainha";-;-;-;-;-;1;-;-;1;-;-;-;2
"510125 Araputanga";1;-;-;1;-;-;1;3;3;-;1;-;10
"510130 Arenápolis";1;1;-;-;-;-;-;1;1;-;1;-;5
"510140 Aripuanã";3;3;4;1;1;4;3;7;9;8;8;2;53
"510170 Barra do Bugres";2;1;-;2;2;1;2;-;2;-;-;-;12
"510180 Barra do Garças";4;2;1;1;3;1;2;1;1;1;5;2;24
"510185 Bom Jesus do Araguaia";1;-;2;4;2;5;2;4;4;7;11;1;43
"510190 Brasnorte";2;5;1;1;3;8;8;15;6;3;4;6;62
"510250 Cáceres";4;3;-;1;2;-;1;2;2;3;3;3;24
"510260 Campinápolis";5;4;1;4;4;3;8;8;3;-;4;3;47
"510263 Campo Novo do Parecis";1;1;-;-;2;4;1;4;2;3;-;3;21
"510267 Campo Verde";3;2;3;3;-;5;2;4;1;4;2;-;29
"510268 Campos de Júlio";-;-;1;-;1;-;-;2;-;1;-;-;5
"510269 Canabrava do Norte";8;6;26;3;2;4;-;5;6;2;3;1;66
"510270 Canarana";1;2;3;1;4;3;3;4;3;5;3;3;35
"510279 Carlinda";2;1;-;1;1;2;2;-;1;-;4;3;17
"510285 Castanheira";3;3;-;-;3;-;-;1;2;4;1;1;18
"510300 Chapada dos Guimarães";1;1;1;-;-;3;1;-;2;2;4;2;17
"510305 Cláudia";2;-;2;-;3;4;12;9;5;2;3;-;42
"510310 Cocalinho";-;-;-;-;2;1;1;-;-;-;-;-;4
"510320 Colíder";1;2;-;-;-;-;-;2;-;-;1;1;7
"510325 Colniza";3;7;7;7;3;9;4;13;15;12;17;15;112
"510330 Comodoro";1;3;1;2;3;3;2;1;6;7;7;4;40
"510335 Confresa";-;1;4;-;1;1;2;1;3;-;2;2;17
"510336 Conquista D'Oeste";-;-;-;-;2;-;-;1;-;-;-;-;3
"510337 Cotriguaçu";13;10;7;4;2;2;2;5;4;9;12;6;76
"510340 Cuiabá";1;1;2;3;-;2;2;1;2;1;2;-;17
"510343 Curvelândia";-;1;-;-;-;-;-;1;-;1;-;-;3
"510345 Denise";-;1;-;-;-;-;-;-;-;-;-;-;1
"510350 Diamantino";-;2;1;2;-;-;1;3;5;2;1;-;17
"510360 Dom Aquino";-;2;-;1;1;-;1;-;1;1;-;1;8
"510370 Feliz Natal";4;1;5;6;5;7;5;13;6;3;4;4;63
"510385 Gaúcha do Norte";-;-;-;-;-;3;6;-;1;2;1;1;14
"510390 General Carneiro";3;3;1;-;1;1;3;6;3;3;-;1;25
"510410 Guarantã do Norte";3;2;3;4;3;-;5;6;10;1;5;5;47
"510420 Guiratinga";-;1;-;1;1;2;1;1;2;3;2;-;14
"510450 Indiavaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"510452 Ipiranga do Norte";-;-;-;-;1;-;1;2;2;2;-;1;9
"510454 Itanhangá";-;-;-;2;1;1;2;4;-;-;-;1;11
"510455 Itaúba";4;5;2;2;2;1;5;5;2;-;1;-;29
"510460 Itiquira";1;-;1;-;1;-;-;1;1;1;-;1;7
"510480 Jaciara";-;-;-;-;-;-;1;1;-;-;-;-;2
"510490 Jangada";-;-;-;-;-;3;1;-;-;-;-;-;4
"510500 Jauru";-;-;-;1;-;-;-;-;-;1;-;-;2
"510510 Juara";5;4;4;4;2;3;3;2;3;5;4;5;44
"510515 Juína";12;4;4;4;4;8;5;8;10;6;8;4;77
"510517 Juruena";10;2;4;3;1;1;2;2;11;8;7;7;58
"510520 Juscimeira";-;2;-;-;-;-;1;1;2;-;1;-;7
"510523 Lambari D'Oeste";1;-;-;-;1;1;-;1;-;-;-;-;4
"510525 Lucas do Rio Verde";4;3;6;1;5;5;2;6;4;1;2;2;41
"510558 Marcelândia";4;1;5;3;4;9;3;13;6;1;3;-;52
"510560 Matupá";2;1;-;2;3;1;-;1;3;4;3;-;20
"510562 Mirassol d'Oeste";-;-;-;-;1;1;-;-;2;1;-;1;6
"510590 Nobres";1;-;1;-;1;-;2;2;-;7;3;1;18
"510600 Nortelândia";1;1;1;2;-;-;1;1;-;1;1;-;9
"510610 Nossa Senhora do Livramento";-;1;-;2;-;-;-;-;1;-;4;-;8
"510615 Nova Bandeirantes";4;5;3;1;-;1;-;-;6;1;1;6;28
"510620 Nova Brasilândia";-;1;-;-;-;-;1;1;4;1;2;-;10
"510621 Nova Canaã do Norte";4;3;2;1;1;2;3;1;3;2;1;-;23
"510880 Nova Guarita";-;-;-;-;-;-;-;-;1;-;1;1;3
"510618 Nova Lacerda";1;2;1;3;1;1;-;1;-;1;-;-;11
"510885 Nova Marilândia";1;1;-;-;1;1;2;4;1;2;-;-;13
"510890 Nova Maringá";4;3;3;4;8;5;9;10;4;2;3;4;59
"510895 Nova Monte Verde";-;-;-;1;1;-;1;-;-;-;-;-;3
"510622 Nova Mutum";5;6;-;1;8;6;3;10;5;5;-;5;54
"510623 Nova Olímpia";1;2;2;-;-;-;-;1;-;-;-;1;7
"510619 Nova Santa Helena";-;-;1;1;-;1;1;-;3;1;-;-;8
"510624 Nova Ubiratã";1;1;3;3;4;6;8;11;4;4;5;2;52
"510625 Nova Xavantina";-;1;-;1;-;1;1;2;2;-;-;-;8
"510627 Novo Horizonte do Norte";3;1;-;-;-;-;-;-;-;-;1;-;5
"510626 Novo Mundo";2;3;1;5;-;3;-;-;2;3;2;3;24
"510628 Novo São Joaquim";2;-;1;-;-;-;3;-;3;2;-;1;12
"510629 Paranaíta";3;2;1;3;1;2;3;-;3;2;-;2;22
"510630 Paranatinga";2;2;6;2;6;6;6;17;10;5;3;1;66
"510637 Pedra Preta";2;2;1;-;-;2;1;-;1;1;2;-;12
"510642 Peixoto de Azevedo";4;-;4;2;2;-;5;9;3;-;3;4;36
"510645 Planalto da Serra";-;1;-;1;-;-;-;-;-;-;-;-;2
"510650 Poconé";-;-;-;1;-;1;1;2;1;-;1;-;7
"510665 Pontal do Araguaia";1;-;-;1;-;-;-;3;1;-;-;-;6
"510670 Ponte Branca";-;-;-;-;-;-;-;-;-;2;-;-;2
"510675 Pontes e Lacerda";1;1;-;-;3;-;1;-;1;1;-;-;8
"510677 Porto Alegre do Norte";2;-;-;1;-;-;1;-;2;-;1;-;7
"510680 Porto dos Gaúchos";1;1;-;-;1;1;3;3;3;-;3;1;17
"510682 Porto Esperidião";1;-;1;-;-;-;1;1;1;-;-;-;5
"510685 Porto Estrela";-;-;-;-;-;-;-;-;1;-;-;-;1
"510700 Poxoréo";1;2;4;1;-;2;2;-;-;-;2;1;15
"510704 Primavera do Leste";2;3;2;2;2;4;4;1;3;3;1;-;27
"510706 Querência";1;1;1;1;-;1;-;2;3;1;1;-;12
"510715 Reserva do Cabaçal";-;-;-;-;-;1;-;1;-;1;-;-;3
"510718 Ribeirão Cascalheira";2;1;-;1;1;1;2;-;4;3;-;3;18
"510719 Ribeirãozinho";-;-;1;-;1;-;-;-;1;1;2;-;6
"510757 Rondolândia";1;-;-;2;-;2;2;-;-;-;-;-;7
"510760 Rondonópolis";2;-;2;-;1;1;1;4;3;7;-;4;25
"510770 Rosário Oeste";1;2;1;1;1;-;3;1;1;1;1;-;13
"510775 Salto do Céu";-;1;1;-;-;1;-;1;1;-;-;-;5
"510724 Santa Carmem";-;2;2;-;-;5;3;3;3;-;2;1;21
"510774 Santa Cruz do Xingu";-;-;-;1;-;1;-;-;-;-;-;1;3
"510776 Santa Rita do Trivelato";1;1;1;-;-;1;2;2;-;-;1;2;11
"510777 Santa Terezinha";1;1;-;-;-;-;-;1;1;-;-;1;5
"510726 Santo Afonso";-;1;2;-;-;-;-;6;5;-;1;-;15
"510779 Santo Antônio do Leste";-;-;-;-;-;1;-;-;-;1;-;-;2
"510780 Santo Antônio do Leverger";2;-;-;-;-;-;1;1;1;1;-;-;6
"510785 São Félix do Araguaia";1;-;1;1;1;1;-;1;-;-;1;1;8
"510729 São José do Povo";-;-;1;2;-;-;-;-;-;-;-;-;3
"510730 São José do Rio Claro";2;1;4;4;2;5;4;5;2;4;3;1;37
"510735 São José do Xingu";-;-;5;-;-;1;1;-;-;-;-;-;7
"510710 São José dos Quatro Marcos";1;-;-;-;-;-;-;1;-;-;-;1;3
"510787 Sapezal";-;-;-;1;-;2;1;2;1;-;-;1;8
"510788 Serra Nova Dourada";3;1;-;-;1;1;-;-;3;2;4;3;18
"510790 Sinop";11;11;7;10;10;15;9;5;13;3;-;-;94
"510792 Sorriso";4;5;6;6;8;4;8;6;7;3;6;2;65
"510794 Tabaporã";4;2;-;-;-;-;1;2;7;1;4;1;22
"510795 Tangará da Serra";3;1;4;1;3;2;5;7;5;2;1;1;35
"510800 Tapurah";2;-;-;1;2;5;3;8;3;3;4;-;31
"510805 Terra Nova do Norte";2;-;-;2;3;1;3;-;-;1;1;-;13
"510810 Tesouro";-;-;-;-;-;-;-;2;-;1;-;-;3
"510820 Torixoréu";-;-;-;2;-;-;1;2;-;-;-;-;5
"510830 União do Sul";-;-;-;-;1;2;-;5;-;3;-;-;11
"510840 Várzea Grande";-;1;1;-;-;-;1;1;-;2;-;-;6
"510850 Vera";1;-;-;2;4;8;6;8;3;1;2;2;37
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;1;1;1;-;-;-;-;1;4
"510860 Vila Rica";1;-;1;1;-;-;1;-;-;1;-;-;5
"510000 Município ignorado - MT";-;2;-;-;-;-;1;-;-;-;-;-;3
"520013 Acreúna";-;-;-;-;-;-;1;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;-;-;-;1;1;-;1;-;-;-;-;3
"520060 Alto Paraíso de Goiás";-;-;-;-;-;-;-;-;-;-;1;-;1
"520080 Alvorada do Norte";1;-;-;-;-;-;-;-;-;-;-;-;1
"520145 Aparecida do Rio Doce";-;-;-;-;-;-;1;-;-;-;-;-;1
"520160 Araçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"520170 Aragarças";-;-;-;-;-;1;-;1;-;-;-;-;2
"520215 Araguapaz";-;-;-;1;-;-;-;1;2;-;-;-;4
"520235 Arenópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"520310 Baliza";1;-;-;-;1;1;-;5;9;4;2;5;28
"520340 Bom Jardim de Goiás";-;-;-;-;1;-;1;-;-;-;1;1;4
"520350 Bom Jesus de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;1
"520380 Britânia";-;-;-;-;-;-;1;-;-;-;-;-;1
"520410 Cachoeira Alta";-;-;-;-;-;1;-;2;-;-;-;-;3
"520440 Caiapônia";-;2;3;-;2;1;-;-;2;1;-;-;11
"520450 Caldas Novas";-;-;-;-;2;-;-;-;1;-;2;4;9
"520460 Campestre de Goiás";-;-;-;2;-;-;-;1;-;-;-;-;3
"520480 Campo Alegre de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"520490 Campos Belos";3;-;-;1;-;-;1;-;-;-;1;-;6
"520510 Catalão";-;-;1;-;-;-;-;-;-;-;-;2;3
"520540 Ceres";-;1;-;-;-;-;-;-;1;-;-;-;2
"520547 Chapadão do Céu";-;-;-;1;-;-;-;1;-;-;-;-;2
"520549 Cidade Ocidental";-;-;-;-;-;-;-;-;-;-;1;-;1
"520551 Cocalzinho de Goiás";1;-;-;-;-;-;1;-;-;-;-;-;2
"520620 Cristalina";-;-;-;-;-;-;-;-;1;-;-;-;1
"520640 Crixás";-;-;-;-;1;-;1;2;1;1;-;-;6
"520830 Divinópolis de Goiás";-;-;-;1;-;1;1;1;-;-;-;-;4
"520725 Doverlândia";-;3;-;-;2;3;3;1;2;3;2;1;20
"520800 Formosa";-;-;2;-;-;-;-;1;1;-;-;-;4
"520870 Goiânia";-;-;-;-;-;-;-;-;-;2;-;-;2
"520880 Goianira";-;-;-;-;-;-;1;-;-;-;-;-;1
"520890 Goiás";-;-;-;-;-;-;-;-;1;-;-;-;1
"520910 Goiatuba";-;-;-;-;-;-;-;-;-;-;1;-;1
"520993 Inaciolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"521000 Inhumas";-;-;1;-;-;-;-;-;-;-;-;-;1
"521040 Itaberaí";-;-;-;-;-;-;3;-;-;-;-;-;3
"521080 Itajá";-;-;-;-;-;-;-;3;-;-;-;-;3
"521090 Itapaci";-;-;-;-;1;-;-;-;-;-;-;-;1
"521100 Itapirapuã";-;1;-;-;-;-;-;-;1;-;-;-;2
"521130 Itarumã";-;-;-;-;-;-;1;-;1;2;-;-;4
"521160 Ivolândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"521170 Jandaia";-;-;-;-;-;-;-;-;-;1;-;-;1
"521180 Jaraguá";-;-;1;1;2;-;-;-;1;-;1;-;6
"521190 Jataí";-;1;-;-;1;-;2;-;1;-;-;1;6
"521220 Jussara";-;-;-;-;-;-;1;-;-;-;-;-;1
"521225 Lagoa Santa";-;-;-;-;-;-;-;2;-;1;-;-;3
"521250 Luziânia";1;-;-;-;2;-;-;-;-;1;-;-;4
"521300 Maurilândia";-;-;-;-;-;-;-;1;1;-;-;-;2
"521308 Minaçu";2;1;3;-;-;3;1;-;1;-;2;2;15
"521310 Mineiros";1;-;-;-;-;-;-;1;1;2;4;-;9
"521350 Monte Alegre de Goiás";-;-;-;-;-;-;-;-;1;-;-;-;1
"521375 Montividiu";-;-;-;-;-;-;-;-;-;-;-;1;1
"521377 Montividiu do Norte";-;-;-;-;-;-;-;-;-;-;1;-;1
"521380 Morrinhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"521400 Mozarlândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"521405 Mundo Novo";-;-;-;-;-;-;-;1;-;1;-;-;2
"521460 Niquelândia";-;-;-;2;5;2;-;4;-;-;2;-;15
"521483 Nova Crixás";-;-;-;-;1;1;-;-;-;1;-;-;3
"521525 Novo Planalto";-;-;-;-;-;-;-;-;-;1;3;-;4
"521530 Orizona";-;-;1;-;-;-;-;-;-;-;-;-;1
"521560 Padre Bernardo";-;-;-;-;-;-;-;-;-;-;1;1;2
"521565 Palestina de Goiás";-;-;-;-;-;-;-;-;-;3;-;-;3
"521570 Palmeiras de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"521640 Paraúna";-;-;-;-;-;-;-;-;-;1;-;1;2
"521730 Pirenópolis";-;-;1;1;-;-;-;1;-;-;-;-;3
"521740 Pires do Rio";-;-;-;-;-;-;-;1;-;-;-;-;1
"521760 Planaltina";-;-;1;-;-;-;-;-;-;1;-;-;2
"521800 Porangatu";-;-;-;-;-;1;1;1;-;1;-;-;4
"521830 Posse";-;-;-;1;-;-;-;-;-;-;-;-;1
"521850 Quirinópolis";-;-;1;-;1;-;-;-;-;1;-;-;3
"521860 Rialma";1;-;1;-;-;-;-;-;-;-;-;-;2
"521880 Rio Verde";1;1;1;-;-;-;3;2;1;1;-;2;12
"521890 Rubiataba";-;1;-;-;-;-;-;-;-;-;-;-;1
"521935 Santa Isabel";-;-;-;1;-;-;-;-;-;-;-;-;1
"521940 Santa Rita do Araguaia";-;-;-;-;-;-;-;-;-;2;-;-;2
"521980 São Domingos";-;1;2;-;-;1;-;1;1;1;-;-;7
"521990 São Francisco de Goiás";-;-;-;2;-;-;-;-;1;-;-;-;3
"522000 São João d'Aliança";1;-;-;-;-;-;-;-;-;-;-;-;1
"522020 São Miguel do Araguaia";1;3;2;3;2;-;-;2;3;3;1;2;22
"522045 Senador Canedo";-;-;-;-;-;-;1;-;-;-;-;-;1
"522050 Serranópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"522060 Silvânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"522068 Simolândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"522070 Sítio d'Abadia";-;-;-;1;-;-;-;-;-;-;-;-;1
"522145 Trombas";-;-;-;-;-;-;-;-;1;-;-;-;1
"522155 Turvelândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"522157 Uirapuru";-;1;-;-;1;-;-;-;-;-;-;-;2
"522160 Uruaçu";-;-;2;1;-;1;-;-;-;-;2;-;6
"522170 Uruana";-;-;-;-;-;-;1;-;-;-;-;-;1
"522185 Valparaíso de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"522230 Vila Propício";-;-;-;-;-;1;-;-;-;-;1;-;2
"520200 Araguaçu (transf. p/TO)";-;-;-;-;-;-;-;1;-;-;-;-;1
"520720 Dois Irmãos (transf. p/TO)";-;-;1;-;-;-;-;-;-;-;-;-;1
"521780 Ponte Alta do Bom Jesus (transf. p/TO)";-;-;-;-;-;-;1;-;-;-;-;-;1
"520000 Município ignorado - GO";-;-;-;-;-;-;1;-;-;1;-;-;2
"530010 Brasília";2;-;1;-;-;-;-;-;-;1;-;1;5
"000000 Ignorado ou exterior";162;121;111;132;109;94;110;120;109;91;96;80;1335
"Total";2454;2041;1757;1689;1711;1658;1777;1804;1875;1740;1671;1488;21665
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
